"Cue ID","File","Format","Duration","Source or license note","Loop flag","Number of uses","Scenes using it","Orphan status","Duplicate status","Filename-content mismatch","Loudness issue","Playback issue","Recommended action"
"radio.vo.announcer.0l9km5t","assets/sfx/radio.vo.announcer.0l9km5t.mp3","MP3","6.191","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0m4q0kv","assets/sfx/radio.vo.announcer.0m4q0kv.mp3","MP3","3.5","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0mggvzp","assets/sfx/radio.vo.announcer.0mggvzp.mp3","MP3","2.064","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0mpkoei","assets/sfx/radio.vo.announcer.0mpkoei.mp3","MP3","2.9","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0n8zivc","assets/sfx/radio.vo.announcer.0n8zivc.mp3","MP3","7.784","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0npqmix","assets/sfx/radio.vo.announcer.0npqmix.mp3","MP3","4.441","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0o3o1tt","assets/sfx/radio.vo.announcer.0o3o1tt.mp3","MP3","9.639","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0oa8zlv","assets/sfx/radio.vo.announcer.0oa8zlv.mp3","MP3","4.571","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0onxfz6","assets/sfx/radio.vo.announcer.0onxfz6.mp3","MP3","6.113","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0pl2nhg","assets/sfx/radio.vo.announcer.0pl2nhg.mp3","MP3","11.311","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0qdc8ax","assets/sfx/radio.vo.announcer.0qdc8ax.mp3","MP3","6.008","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0qgoe7f","assets/sfx/radio.vo.announcer.0qgoe7f.mp3","MP3","10.371","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0qx6b0o","assets/sfx/radio.vo.announcer.0qx6b0o.mp3","MP3","2.769","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0rc2fyr","assets/sfx/radio.vo.announcer.0rc2fyr.mp3","MP3","3.918","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0rf28a0","assets/sfx/radio.vo.announcer.0rf28a0.mp3","MP3","3.971","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0rp9kjo","assets/sfx/radio.vo.announcer.0rp9kjo.mp3","MP3","9.9","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0tgxpfd","assets/sfx/radio.vo.announcer.0tgxpfd.mp3","MP3","4.807","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0ttl6xr","assets/sfx/radio.vo.announcer.0ttl6xr.mp3","MP3","5.773","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
"radio.vo.announcer.0twfsvf","assets/sfx/radio.vo.announcer.0twfsvf.mp3","MP3","3.5","Voice: announcer. License/source field not recorded in manifest.","No","1","airstrip_smuggling; apartment; bada_bing_one; countryside_cabin; luxury_apartment; mansion; mansion_return; no_wake; silver_pines","No","No byte-identical audit duplicate","UNVERIFIED — manifest text/title is not an audio-content check","UNMEASURED — no integrated-LUFS evidence","No source-level issue; active-play receipt pending","Keep; verify audible content and loudness in the active scene."
